,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,355,0,1,6,0
Light_T1,1,174,107,81,0
Light_XM,0,23,300,42,0
Sensor,0,56,17,290,0
Socket,0,0,0,0,363
