,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,372,2,1,15,0
Light_T1,5,142,129,89,0
Light_XM,10,9,317,32,0
Sensor,12,1,23,326,0
Socket,0,0,0,0,368
