feature,importance
up_down_ratio,0.31291124
up_packet_ratio,0.22805725
rssi_p90,0.081415825
rssi_min,0.05996227
rssi_max,0.038111337
len_max,0.033655837
rssi_p50,0.025015643
rssi_p10,0.021473493
rssi_std,0.020447485
rssi_mean,0.012910874
len_range,0.010480952
up_len_mean,0.010020546
len_p95,0.0075618434
subtype_5_ratio,0.0064800256
interarrival_p50,0.006153811
down_packet_ratio,0.0043460056
other_packet_ratio,0.004323147
len_p10,0.0040333024
len_mean,0.004029809
interarrival_p75,0.004002022
subtype_8_ratio,0.0037937337
interarrival_min,0.003726246
len_p90,0.003636394
data_ratio,0.003606639
retry_ratio,0.003589605
down_ia_mean,0.0034149473
byte_count,0.0032329643
burst_size_mean,0.0030568526
len_p25,0.003006638
len_std,0.0029421332
down_len_mean,0.0028180613
interarrival_p25,0.0025832995
interarrival_std,0.0025704994
subtype_0_ratio,0.0025309783
burst_size_std,0.0024799004
packet_count,0.002453795
interarrival_cv,0.0023899626
down_len_p50,0.002334307
burst_size_max,0.0023124313
burst_packet_fraction,0.0022480611
burst_count,0.0022201044
interarrival_p95,0.002121406
burst_packet_ratio,0.0020887675
interarrival_iqr,0.0020798582
qos_data_ratio,0.0020531486
interarrival_p10,0.00203796
len_up_down_diff,0.0019198204
interarrival_max,0.0018858163
subtype_4_ratio,0.0018558692
long_gap_ratio,0.0018301981
down_len_std,0.0017942807
subwin_byte_std,0.001763223
len_p50,0.001647106
subwin_byte_max,0.0015461539
len_cv,0.0014647203
null_data_ratio,0.0014411415
down_ia_std,0.0013873036
len_p75,0.001271922
subwin_packet_cv,0.0012672067
subwin_packet_max,0.0012591031
interarrival_mean,0.0012341599
unique_da_count,0.0011905596
subwin_packet_std,0.0011873381
subwin_byte_mean,0.0010522555
len_min,0.0010442584
burst_size_min,0.0010256101
unique_sa_count,0.0009848428
interarrival_p90,0.0009552713
len_iqr,0.0008710766
subwin_packet_mean,0.00077822845
active_subwin_count,0.00041727672
up_ia_std,0.0001539974
up_ia_mean,4.9855556e-05
mgmt_ratio,0.0
ctrl_ratio,0.0
rssi_missing_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
bssid_known,0.0
side_packet_ratio,0.0
up_len_std,0.0
up_len_p50,0.0
subwin_packet_min,0.0
subwin_byte_min,0.0
