,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,4,6,0,0
Light_T1,106,125,134,0,0
Light_XM,3,152,208,0,0
Sensor,9,331,21,1,0
Socket,3,0,0,0,360
