,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,0,0,2,0
Light_T1,207,58,13,85,0
Light_XM,124,3,167,71,0
Sensor,81,1,8,273,0
Socket,0,0,0,0,363
