,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,331,3,1,28,0
Light_T1,182,67,8,108,0
Light_XM,39,14,265,45,0
Sensor,38,2,11,311,0
Socket,0,0,0,0,363
