,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,352,0,2,8,0
Light_T1,8,7,147,201,0
Light_XM,1,0,317,47,0
Sensor,1,302,0,60,0
Socket,0,0,0,0,363
