,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,359,0,0,3,0
Light_T1,4,153,112,94,0
Light_XM,1,5,333,26,0
Sensor,17,2,21,323,0
Socket,0,0,0,0,363
