,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,197,76,0,126,0
Light_T1,0,315,1,78,0
Light_XM,0,335,5,55,0
Sensor,0,76,0,329,0
Socket,0,0,0,0,395
