feature,importance
rssi_max,3112
rssi_min,2674
rssi_p90,2559
rssi_p10,2476
rssi_std,2432
len_max,2148
interarrival_max,1977
burst_count,1920
rssi_p50,1732
down_len_std,1711
rssi_mean,1537
down_ia_std,1427
other_packet_ratio,1399
retry_ratio,1363
subwin_packet_cv,1297
interarrival_p50,1115
len_p10,1085
long_gap_ratio,1041
len_cv,1018
down_len_mean,980
interarrival_p95,958
down_packet_ratio,935
len_p95,914
down_ia_mean,904
len_iqr,874
len_range,870
subtype_8_ratio,848
len_p90,840
interarrival_p90,837
burst_packet_ratio,805
interarrival_p75,803
interarrival_p25,780
subtype_0_ratio,769
interarrival_std,751
len_p25,722
interarrival_p10,685
interarrival_cv,649
interarrival_mean,630
len_std,629
len_min,628
len_mean,606
byte_count,583
burst_size_std,574
burst_size_mean,567
down_len_p50,563
len_p75,549
interarrival_iqr,537
subwin_packet_std,520
unique_da_count,496
interarrival_min,496
len_p50,482
unique_sa_count,467
packet_count,440
up_packet_ratio,412
len_up_down_diff,384
burst_size_min,338
subwin_byte_std,317
burst_size_max,285
null_data_ratio,270
subwin_byte_max,255
active_subwin_count,234
subtype_4_ratio,218
data_ratio,174
subwin_packet_max,167
subtype_5_ratio,76
up_ia_mean,63
up_ia_std,61
up_down_ratio,39
subwin_byte_min,36
subwin_packet_min,35
up_len_mean,26
mgmt_ratio,15
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
