,precision,recall,f1-score,support
Camera,0.9875,0.8729281767955801,0.9266862170087976,362.0
Light_T1,0.5743944636678201,0.4573002754820937,0.50920245398773,363.0
Light_XM,0.6658986175115207,0.7917808219178082,0.723404255319149,365.0
Sensor,0.6121951219512195,0.6914600550964187,0.6494178525226391,363.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.7626651982378855,0.7626651982378855,0.7626651982378855,0.7626651982378855
macro avg,0.7679976406261121,0.7626938658583801,0.761742155767663,1816.0
weighted avg,0.7677643254247888,0.7626651982378855,0.7616091051827854,1816.0
