,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,255,89,11,44,0
Light_T1,5,219,151,19,0
Light_XM,5,50,323,17,0
Sensor,22,120,199,64,0
Socket,0,0,0,0,395
