,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,20,4,22,0
Light_T1,6,263,85,40,0
Light_XM,5,73,281,36,0
Sensor,5,42,61,297,0
Socket,0,0,0,0,395
