feature,importance
rssi_min,0.07128866295270299
rssi_std,0.0657138013044125
len_max,0.05076783302235135
rssi_p10,0.04399880912535006
up_packet_ratio,0.031710926559936556
up_ia_mean,0.02981212012314451
up_ia_std,0.029450058288128036
len_p95,0.02752263930526228
up_len_mean,0.027012245987576785
up_len_p50,0.026760315137379982
down_len_std,0.02546839304506982
len_range,0.024159051279297437
rssi_max,0.02305475052499797
up_down_ratio,0.021855858347023305
rssi_p90,0.0209449659065061
len_p90,0.019840669222580206
burst_count,0.019560825695246455
down_ia_std,0.018514868356438154
len_p10,0.018163489857338844
rssi_mean,0.017563956811717556
down_ia_mean,0.015339841194389251
null_data_ratio,0.01511679342050759
len_up_down_diff,0.014364287413999728
rssi_p50,0.013999003583483223
down_packet_ratio,0.013012692337058072
interarrival_iqr,0.012278058119484802
interarrival_p75,0.01225129264134285
qos_data_ratio,0.011389940255870873
other_packet_ratio,0.011355789363288434
down_len_mean,0.010879520446435004
subtype_4_ratio,0.010361645958016665
subtype_8_ratio,0.010302460745155938
len_mean,0.010216703936543023
len_cv,0.009743936669316233
len_p25,0.009693994477725048
subwin_byte_mean,0.009656667259484218
len_std,0.009435301955270314
byte_count,0.009385183914135974
interarrival_p50,0.0079184307066888
interarrival_p90,0.007677879167489012
subwin_packet_mean,0.007231236792831941
packet_count,0.007027358115066676
burst_packet_ratio,0.006920764183565323
subwin_byte_max,0.006718420183406817
burst_packet_fraction,0.006717472626372304
len_p50,0.006711567757463359
len_p75,0.006708312525643209
interarrival_max,0.006101095653299156
subwin_byte_std,0.006072847545936246
len_min,0.006008987765476694
burst_size_mean,0.00577788050681203
len_iqr,0.005759198922770025
retry_ratio,0.005375368827390433
interarrival_std,0.005267041808751006
down_len_p50,0.005149261292320723
burst_size_std,0.005146639181637594
long_gap_ratio,0.005021885315001999
subwin_packet_std,0.004959555259584262
interarrival_p25,0.004864688617158314
interarrival_p95,0.004858568323288383
interarrival_mean,0.004760783640198185
interarrival_cv,0.004695291239745232
unique_da_count,0.004585134052102547
subtype_0_ratio,0.004473492465402165
subwin_packet_cv,0.004397635076590579
burst_size_max,0.004349346812269629
subwin_packet_max,0.004067111562857423
interarrival_p10,0.0030110999354381034
interarrival_min,0.002535438258783364
unique_sa_count,0.002298353882397342
active_subwin_count,0.0018846040503687628
burst_size_min,0.0013549325385782862
subwin_byte_min,0.00044297146026248796
subwin_packet_min,0.00038920992911280834
side_packet_ratio,0.00024925845097125625
mgmt_ratio,0.00020226779264647808
subtype_5_ratio,0.00018877428335763304
data_ratio,0.00017247894699513522
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_13_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
subtype_10_ratio,0.0
up_len_std,0.0
bssid_known,0.0
