,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,383,5,0,2,0
Light_T1,0,258,33,74,0
Light_XM,2,159,191,16,0
Sensor,2,11,3,346,0
Socket,0,0,0,0,368
