,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,5,1,5,0
Light_T1,1,243,48,73,0
Light_XM,1,305,59,3,0
Sensor,2,160,2,198,0
Socket,0,0,0,0,368
