,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,58,245,0,60,0
Light_T1,1,323,2,39,0
Light_XM,1,150,211,1,0
Sensor,3,213,34,112,0
Socket,0,0,0,0,363
