,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,325,1,67,6,0
Light_T1,8,0,362,24,0
Light_XM,2,0,370,23,0
Sensor,5,0,194,206,0
Socket,0,0,0,0,395
