,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,329,23,10,3,0
Light_T1,0,0,0,363,0
Light_XM,22,47,300,0,0
Sensor,24,237,103,0,0
Socket,2,0,2,0,372
