,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,276,10,42,35,0
Light_T1,3,86,155,121,0
Light_XM,3,44,309,7,0
Sensor,2,82,24,254,0
Socket,0,0,0,0,363
