,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,6,3,9,0
Light_T1,4,104,251,37,0
Light_XM,1,150,230,13,0
Sensor,4,146,43,206,0
Socket,0,0,0,0,406
