,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,384,1,2,3,0
Light_T1,9,135,156,65,0
Light_XM,14,14,332,8,0
Sensor,25,36,31,270,0
Socket,0,0,0,0,368
