,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,347,0,4,11,0
Light_T1,1,17,110,235,0
Light_XM,2,0,300,63,0
Sensor,0,351,0,12,0
Socket,0,0,0,0,363
