,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,370,12,7,9,0
Light_T1,4,301,87,4,0
Light_XM,1,82,307,4,0
Sensor,2,219,131,47,0
Socket,0,0,0,0,406
