,precision,recall,f1-score,support
Camera,0.9886685552407932,0.8948717948717949,0.9394347240915208,390.0
Light_T1,0.4117647058823529,0.7287671232876712,0.5262116716122651,365.0
Light_XM,0.34615384615384615,0.024456521739130436,0.04568527918781726,368.0
Sensor,0.7130434782608696,0.9060773480662984,0.7980535279805353,362.0
Socket,1.0,1.0,1.0,368.0
accuracy,0.712358337830545,0.712358337830545,0.712358337830545,0.712358337830545
macro avg,0.6919261171075723,0.710834557592979,0.6618770405744276,1853.0
weighted avg,0.695834435351332,0.712358337830545,0.6649510860249545,1853.0
