feature,importance
up_down_ratio,0.32077125
up_packet_ratio,0.23321661
rssi_min,0.0582575
subtype_4_ratio,0.03413987
rssi_max,0.03286961
len_max,0.03260194
rssi_p10,0.024981607
subtype_8_ratio,0.020567508
rssi_p50,0.019683283
len_p25,0.01234129
len_p10,0.011398642
interarrival_std,0.0099974135
len_p95,0.009587424
len_range,0.008435534
interarrival_iqr,0.008308414
len_std,0.0082395505
qos_data_ratio,0.007314842
rssi_mean,0.00710181
rssi_p90,0.0067439615
len_up_down_diff,0.0063166814
unique_da_count,0.0061388616
mgmt_ratio,0.005086269
subtype_0_ratio,0.0048999265
interarrival_p75,0.0047486085
burst_count,0.0045321933
other_packet_ratio,0.004187346
interarrival_max,0.0040882453
rssi_std,0.003974619
down_len_std,0.0039081722
len_mean,0.0038804607
down_len_mean,0.0038303358
burst_packet_fraction,0.0038077082
len_min,0.0037597218
long_gap_ratio,0.0037576586
interarrival_min,0.0032304907
packet_count,0.0030467242
subwin_packet_mean,0.0030122534
interarrival_p25,0.0029485628
interarrival_p90,0.0028377576
down_len_p50,0.0026860284
burst_packet_ratio,0.0026629278
unique_sa_count,0.0025220804
null_data_ratio,0.0025132971
subwin_byte_min,0.0024352546
interarrival_mean,0.002196621
byte_count,0.0021607277
len_p90,0.002023693
down_packet_ratio,0.0019961318
len_iqr,0.0019861956
subwin_packet_min,0.0018932618
interarrival_p95,0.0018608845
len_p75,0.0016566751
interarrival_cv,0.001641296
subwin_packet_std,0.0015866773
active_subwin_count,0.0013933609
subwin_packet_cv,0.001383905
burst_size_min,0.0013752708
burst_size_std,0.0013680002
len_p50,0.0013319872
interarrival_p50,0.0013237356
interarrival_p10,0.0013009845
retry_ratio,0.0012841789
down_ia_mean,0.001230982
len_cv,0.0012047807
subwin_packet_max,0.0011933929
burst_size_max,0.001096223
down_ia_std,0.00105677
subwin_byte_max,0.0010490966
subwin_byte_std,0.0008174804
burst_size_mean,0.0006813873
subwin_byte_mean,0.0005361343
data_ratio,0.0
ctrl_ratio,0.0
subtype_6_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_5_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
up_ia_std,0.0
