,precision,recall,f1-score,support
Camera,0.993993993993994,0.9880597014925373,0.9910179640718563,335.0
Light_T1,0.8028571428571428,0.8593272171253823,0.8301329394387001,327.0
Light_XM,0.8380952380952381,0.797583081570997,0.8173374613003096,331.0
Sensor,0.8695652173913043,0.8562691131498471,0.8628659476117103,327.0
Socket,1.0,1.0,1.0,332.0
accuracy,0.9007263922518159,0.9007263922518159,0.9007263922518159,0.9007263922518159
macro avg,0.9009023184675359,0.9002478226677528,0.9002708624845152,1652.0
weighted avg,0.9015009828079624,0.9007263922518159,0.9008113521307255,1652.0
