,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,383,4,0,3,0
Light_T1,0,234,46,85,0
Light_XM,1,18,250,99,0
Sensor,1,2,9,350,0
Socket,0,0,0,0,368
