,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,324,17,17,7,0
Light_T1,0,4,1,358,0
Light_XM,3,130,235,1,0
Sensor,8,194,58,103,1
Socket,0,0,0,0,376
