feature,importance
rssi_min,3221
rssi_max,2808
len_max,2485
rssi_p10,2456
rssi_std,2251
rssi_p90,1731
interarrival_max,1654
burst_count,1498
down_len_std,1497
rssi_p50,1255
rssi_mean,1237
down_ia_std,1195
len_p25,1189
interarrival_p75,1161
len_p10,1091
subwin_packet_cv,1013
interarrival_p90,1004
down_packet_ratio,986
retry_ratio,929
subtype_8_ratio,929
long_gap_ratio,900
interarrival_p50,890
interarrival_iqr,888
down_ia_mean,886
len_p90,873
interarrival_std,869
other_packet_ratio,734
unique_da_count,727
len_range,715
len_cv,710
len_std,683
len_iqr,666
burst_packet_ratio,664
len_min,659
len_p95,641
interarrival_p95,639
interarrival_cv,613
len_p50,610
interarrival_p25,609
packet_count,609
down_len_mean,586
interarrival_p10,572
down_len_p50,569
unique_sa_count,487
len_p75,472
interarrival_mean,469
byte_count,450
subtype_0_ratio,424
burst_size_mean,418
subtype_4_ratio,410
len_mean,405
burst_size_std,374
subwin_packet_std,365
up_packet_ratio,356
interarrival_min,347
len_up_down_diff,335
burst_size_min,323
subwin_byte_max,284
subwin_byte_std,252
burst_size_max,251
active_subwin_count,152
subwin_packet_max,129
data_ratio,128
null_data_ratio,123
up_down_ratio,100
subtype_5_ratio,72
up_ia_mean,48
up_ia_std,32
up_len_mean,21
subwin_byte_min,19
mgmt_ratio,17
subwin_packet_min,9
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
