,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,16,0,18,0
Light_T1,0,276,17,72,0
Light_XM,0,298,35,35,0
Sensor,1,8,0,353,0
Socket,0,0,0,0,368
