,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,0,0,0,0
Light_T1,365,0,0,0,0
Light_XM,309,5,49,0,0
Sensor,322,4,4,32,0
Socket,0,0,0,0,363
