,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,384,2,1,3,0
Light_T1,1,143,45,176,0
Light_XM,0,2,162,204,0
Sensor,0,0,2,360,0
Socket,0,0,0,0,368
