,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,325,34,8,32,0
Light_T1,2,263,94,35,0
Light_XM,3,69,283,40,0
Sensor,1,47,56,301,0
Socket,0,0,0,0,395
