feature,importance
up_ia_mean,0.7219556
up_len_p50,0.07946514
up_len_mean,0.062227454
up_packet_ratio,0.021126466
up_ia_std,0.016700191
qos_data_ratio,0.009597502
subtype_8_ratio,0.008265517
len_max,0.0071731186
rssi_min,0.006641954
rssi_std,0.0054725935
up_down_ratio,0.004105536
rssi_max,0.0034153769
down_packet_ratio,0.0031589402
subtype_5_ratio,0.0031308616
other_packet_ratio,0.002388654
len_p10,0.002136474
burst_count,0.0020783264
rssi_p50,0.0015726092
unique_da_count,0.0015290156
len_mean,0.0015215011
interarrival_p75,0.0014707069
len_p95,0.0014207897
len_range,0.0013134115
len_up_down_diff,0.0012723188
data_ratio,0.0011558272
rssi_p90,0.0011013016
interarrival_iqr,0.0009783743
interarrival_std,0.0009658995
down_len_std,0.0009527193
subtype_0_ratio,0.0009331926
rssi_p10,0.00087554165
subtype_4_ratio,0.0008693957
interarrival_max,0.0008660581
long_gap_ratio,0.0008379992
down_len_mean,0.00080268725
mgmt_ratio,0.00080244755
retry_ratio,0.0007482429
len_min,0.00072683074
packet_count,0.0006812653
down_len_p50,0.0006688622
unique_sa_count,0.0006684684
len_p90,0.000650371
interarrival_p95,0.0006228117
len_p75,0.0006161038
interarrival_mean,0.0006101469
rssi_mean,0.00060021447
subwin_byte_min,0.00059878203
interarrival_p90,0.00059046637
burst_packet_ratio,0.0005704076
burst_size_min,0.0005662916
burst_size_mean,0.0005240401
interarrival_p25,0.0005053345
len_std,0.00049938075
subwin_byte_std,0.00049397093
subwin_byte_mean,0.00046797667
interarrival_min,0.00045287696
byte_count,0.00044357794
interarrival_p50,0.00044073898
interarrival_cv,0.0004395427
down_ia_std,0.000438625
active_subwin_count,0.00043442965
burst_packet_fraction,0.00041925555
len_iqr,0.00041787024
subwin_byte_max,0.00041069317
subwin_packet_min,0.00040837209
len_cv,0.0004064394
len_p25,0.00040588222
null_data_ratio,0.0004017418
down_ia_mean,0.0003811586
subwin_packet_cv,0.0003559691
len_p50,0.00035118975
subwin_packet_std,0.0003411992
interarrival_p10,0.00031511302
burst_size_max,0.0002890555
burst_size_std,0.00026972278
subwin_packet_max,0.0002561949
subwin_packet_mean,0.00022888684
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
up_len_std,0.0
side_packet_ratio,0.0
bssid_known,0.0
