,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,1,4,11,0
Light_T1,0,129,211,56,0
Light_XM,0,53,301,40,0
Sensor,1,170,17,211,0
Socket,0,0,0,0,406
