,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,379,7,0,4,0
Light_T1,0,283,15,67,0
Light_XM,2,135,195,36,0
Sensor,2,36,7,317,0
Socket,0,0,0,0,368
