,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,351,25,1,13,0
Light_T1,1,162,72,130,0
Light_XM,0,354,12,2,0
Sensor,2,285,1,74,0
Socket,0,0,0,0,368
