,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,2,1,0,0
Light_T1,1,64,1,297,0
Light_XM,25,36,308,0,0
Sensor,33,239,90,1,1
Socket,0,0,0,0,376
