feature,importance
rssi_max,3136
rssi_p90,2731
rssi_min,2516
rssi_std,2429
rssi_p10,2219
len_max,2156
interarrival_max,1961
rssi_p50,1707
rssi_mean,1548
down_len_std,1441
retry_ratio,1277
len_p10,1199
len_p95,1165
down_ia_std,1129
other_packet_ratio,1126
burst_count,1110
subwin_packet_cv,1077
down_packet_ratio,1077
interarrival_p95,1056
len_cv,899
len_iqr,890
interarrival_p90,885
interarrival_p75,875
down_len_mean,857
long_gap_ratio,825
interarrival_p50,825
len_p90,824
subtype_8_ratio,778
len_range,767
interarrival_std,715
len_std,682
len_mean,672
interarrival_p25,658
interarrival_cv,629
len_p25,623
down_ia_mean,610
burst_packet_ratio,609
len_min,594
byte_count,581
interarrival_p10,528
burst_size_std,524
interarrival_min,521
down_len_p50,496
interarrival_mean,492
subtype_0_ratio,491
burst_size_mean,490
packet_count,433
len_p75,429
interarrival_iqr,409
subwin_packet_std,409
up_packet_ratio,404
len_p50,383
unique_sa_count,372
subwin_byte_std,355
unique_da_count,330
len_up_down_diff,319
burst_size_min,319
subwin_byte_max,313
burst_size_max,243
subtype_4_ratio,233
active_subwin_count,186
subwin_packet_max,170
null_data_ratio,159
subwin_byte_min,62
subtype_5_ratio,56
up_len_mean,41
data_ratio,33
up_ia_std,30
subwin_packet_min,22
mgmt_ratio,12
up_down_ratio,10
up_ia_mean,2
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
