,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,333,42,1,14,0
Light_T1,1,295,22,47,0
Light_XM,0,354,13,1,0
Sensor,1,317,0,44,0
Socket,0,0,0,0,368
