,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,358,4,1,0,0
Light_T1,143,159,63,0,0
Light_XM,1,83,279,0,0
Sensor,7,295,57,3,0
Socket,0,0,0,0,363
