,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,229,0,70,64,0
Light_T1,4,0,192,169,0
Light_XM,0,4,342,17,0
Sensor,3,13,27,319,0
Socket,0,0,0,0,363
