,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,382,13,0,3,0
Light_T1,2,317,47,30,0
Light_XM,1,75,256,62,0
Sensor,3,27,30,339,0
Socket,0,0,0,0,406
