,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,6,0,4,0
Light_T1,0,304,13,48,0
Light_XM,1,257,107,3,0
Sensor,2,141,1,218,0
Socket,0,0,0,0,368
