,precision,recall,f1-score,support
Camera,1.0,0.990909090909091,0.9954337899543378,110.0
Light_T1,1.0,1.0,1.0,109.0
Light_XM,0.9122807017543859,0.9369369369369369,0.9244444444444444,111.0
Sensor,0.908256880733945,0.908256880733945,0.908256880733945,109.0
Socket,1.0,0.9823008849557522,0.9910714285714286,113.0
accuracy,0.9637681159420289,0.9637681159420289,0.9637681159420289,0.9637681159420289
macro avg,0.9641075164976662,0.963680758707145,0.9638413087408312,552.0
weighted avg,0.9642448512585813,0.9637681159420289,0.9639531189436266,552.0
