,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,80,72,23,215,0
Light_T1,0,111,22,232,0
Light_XM,0,3,13,352,0
Sensor,1,0,0,361,0
Socket,0,0,0,0,368
