,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,353,0,0,9,0
Light_T1,1,7,197,158,0
Light_XM,1,0,304,60,0
Sensor,0,336,0,27,0
Socket,0,0,0,0,363
