,precision,recall,f1-score,support
Camera,0.9492063492063492,0.8236914600550964,0.8820058997050148,363.0
Light_T1,0.2409090909090909,0.14520547945205478,0.1811965811965812,365.0
Light_XM,0.5944444444444444,0.8842975206611571,0.7109634551495017,363.0
Sensor,0.5634920634920635,0.5883977900552486,0.5756756756756757,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.6877753303964758,0.6877753303964758,0.6877753303964758,0.6877753303964758
macro avg,0.6696103896103895,0.6883184500447113,0.6699683223453546,1816.0
weighted avg,0.6691966868178322,0.6877753303964758,0.6694819507398327,1816.0
