,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,373,10,0,7,0
Light_T1,1,287,26,51,0
Light_XM,1,184,177,6,0
Sensor,1,117,10,234,0
Socket,0,0,0,0,368
