,precision,recall,f1-score,support
Camera,0.9439252336448598,0.8347107438016529,0.8859649122807017,363.0
Light_T1,0.1581196581196581,0.10136986301369863,0.12353923205342238,365.0
Light_XM,0.48956356736242884,0.7107438016528925,0.5797752808988764,363.0
Sensor,0.6145552560646901,0.6298342541436464,0.6221009549795361,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.6547356828193832,0.6547356828193832,0.6547356828193832,0.6547356828193832
macro avg,0.6412327430383273,0.6553317325223781,0.6422760760425074,1816.0
weighted avg,0.6407153704156051,0.6547356828193832,0.6417158896069813,1816.0
