feature,importance
rssi_max,3100
rssi_p90,2440
rssi_min,2337
interarrival_max,2317
rssi_p10,2305
rssi_p50,2118
rssi_std,2100
len_max,1906
rssi_mean,1798
down_len_std,1384
burst_count,1347
subwin_packet_cv,1192
down_packet_ratio,1172
retry_ratio,1140
len_p10,1125
interarrival_p75,947
interarrival_p90,942
subtype_8_ratio,937
len_iqr,907
down_ia_std,878
len_p95,870
len_cv,843
interarrival_p50,796
other_packet_ratio,795
down_len_mean,789
interarrival_p95,764
len_range,764
len_min,725
interarrival_std,722
long_gap_ratio,712
len_std,674
down_ia_mean,673
unique_da_count,668
len_p90,647
len_p25,641
interarrival_mean,635
interarrival_cv,627
burst_packet_ratio,622
len_mean,593
subwin_packet_std,591
interarrival_p25,582
interarrival_min,569
byte_count,565
len_up_down_diff,541
down_len_p50,533
interarrival_p10,505
subtype_0_ratio,486
burst_size_std,485
interarrival_iqr,452
len_p50,432
packet_count,422
burst_size_mean,390
len_p75,387
up_packet_ratio,384
unique_sa_count,335
subwin_byte_std,335
burst_size_max,302
subwin_byte_max,289
subwin_packet_max,217
active_subwin_count,212
subtype_4_ratio,205
burst_size_min,178
subtype_5_ratio,69
null_data_ratio,66
up_down_ratio,56
subwin_byte_min,41
subwin_packet_min,41
up_len_mean,12
mgmt_ratio,9
data_ratio,8
up_ia_std,1
up_ia_mean,1
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
