,precision,recall,f1-score,support
Camera,0.8444444444444444,0.8582183186951067,0.8512756689483509,797.0
Light_T1,0.3723404255319149,0.22151898734177214,0.2777777777777778,790.0
Light_XM,0.42625368731563423,0.7325728770595691,0.5389277389277389,789.0
Sensor,0.6569872958257713,0.4502487562189055,0.5343173431734317,804.0
Socket,0.9937027707808564,0.9850187265917603,0.9893416927899686,801.0
accuracy,0.650087917608641,0.650087917608641,0.650087917608641,0.650087917608641
macro avg,0.6587457247797242,0.6495155331814227,0.6383280443234536,3981.0
weighted avg,0.6600499931986578,0.650087917608641,0.639331569567061,3981.0
