task,seed,arm,oof_mode,cv_requested,folds_effective,b_folds_effective,aprime_aligned_with_b,n_train_rounds,b_split_basis,stacking_f1,best_base_model,best_base_f1,gain_absolute,base_f1_rf,base_f1_xgboost,base_f1_lightgbm,n_sources,target_env,grid_kind
g0_R3_R4_to_R7,42,A_prime,random,2,2,2,True,2,round_group,0.7040478259908692,rf,0.7800326479531493,-0.07598482196228007,0.7800326479531493,0.6833938052761592,0.705227819650415,2,R7,ood
g0_R3_R4_to_R7,42,B,grouped,5,2,2,,2,round_group,0.5621753693540898,rf,0.7800326479531493,-0.21785727859905946,0.7800326479531493,0.6833938052761592,0.705227819650415,2,R7,ood
g0_R4_R5_to_R7,42,A,random,5,5,2,,2,round_group,0.6441115468340526,rf,0.663964425555622,-0.019852878721569378,0.663964425555622,0.6387408526395332,0.6090865756114259,2,R7,ood
g0_R4_R5_to_R7,42,A_prime,random,2,2,2,True,2,round_group,0.6455710270802595,rf,0.663964425555622,-0.018393398475362477,0.663964425555622,0.6387408526395332,0.6090865756114259,2,R7,ood
g0_R4_R5_to_R7,42,B,grouped,5,2,2,,2,round_group,0.658690623003126,rf,0.663964425555622,-0.0052738025524959875,0.663964425555622,0.6387408526395332,0.6090865756114259,2,R7,ood
g0_R2_R3_R4_to_R7,42,A,random,5,5,3,,3,round_group,0.8204439830298785,rf,0.8219721259799911,-0.0015281429501126098,0.8219721259799911,0.8154367714214587,0.8088477748505276,3,R7,ood
g0_R2_R3_R4_to_R7,42,A_prime,random,3,3,3,True,3,round_group,0.817413780124258,rf,0.8219721259799911,-0.004558345855733115,0.8219721259799911,0.8154367714214587,0.8088477748505276,3,R7,ood
g0_R2_R3_R4_to_R7,42,B,grouped,5,3,3,,3,round_group,0.7291714113522227,rf,0.8219721259799911,-0.0928007146277684,0.8219721259799911,0.8154367714214587,0.8088477748505276,3,R7,ood
g0_R2_R4_R5_to_R7,42,A,random,5,5,3,,3,round_group,0.6739147319884891,lightgbm,0.6718183121776737,0.00209641981081532,0.670764367595287,0.6711579401445669,0.6718183121776737,3,R7,ood
g0_R2_R4_R5_to_R7,42,A_prime,random,3,3,3,True,3,round_group,0.6721572715495994,lightgbm,0.6718183121776737,0.00033895937192562897,0.670764367595287,0.6711579401445669,0.6718183121776737,3,R7,ood
g0_R2_R4_R5_to_R7,42,B,grouped,5,3,3,,3,round_group,0.7177476211373202,lightgbm,0.6718183121776737,0.04592930895964642,0.670764367595287,0.6711579401445669,0.6718183121776737,3,R7,ood
g0_R3_R4_R5_to_R7,42,A,random,5,5,3,,3,round_group,0.7498210437766182,rf,0.8048099592689717,-0.05498891549235352,0.8048099592689717,0.7487015519774133,0.7333535270732643,3,R7,ood
g0_R3_R4_R5_to_R7,42,A_prime,random,3,3,3,True,3,round_group,0.7542061115381233,rf,0.8048099592689717,-0.05060384773084836,0.8048099592689717,0.7487015519774133,0.7333535270732643,3,R7,ood
g0_R3_R4_R5_to_R7,42,B,grouped,5,3,3,,3,round_group,0.6689966327340112,rf,0.8048099592689717,-0.13581332653496048,0.8048099592689717,0.7487015519774133,0.7333535270732643,3,R7,ood
g0_R4_R5_R6_to_R7,42,A,random,5,5,3,,3,round_group,0.869419840526912,xgboost,0.8699865955969482,-0.0005667550700362289,0.8377881359399296,0.8699865955969482,0.864750899945836,3,R7,ood
g0_R4_R5_R6_to_R7,42,A_prime,random,3,3,3,True,3,round_group,0.86991056056214,xgboost,0.8699865955969482,-7.60350348082417e-05,0.8377881359399296,0.8699865955969482,0.864750899945836,3,R7,ood
g0_R4_R5_R6_to_R7,42,B,grouped,5,3,3,,3,round_group,0.7978301171132285,xgboost,0.8699865955969482,-0.07215647848371975,0.8377881359399296,0.8699865955969482,0.864750899945836,3,R7,ood
