feature,importance
up_len_p50,0.3407042
up_len_mean,0.24761105
up_ia_mean,0.0896108
up_packet_ratio,0.0829699
up_down_ratio,0.049326602
len_max,0.020913517
rssi_std,0.0137629835
rssi_min,0.012560709
up_ia_std,0.011661868
down_packet_ratio,0.010148802
burst_count,0.0074178977
null_data_ratio,0.0063039064
subtype_0_ratio,0.0056443615
len_p10,0.005245261
rssi_max,0.0052358955
other_packet_ratio,0.005093273
len_min,0.003657762
rssi_p90,0.0030316184
len_range,0.002986875
len_p25,0.0027694611
down_ia_mean,0.002675074
rssi_p50,0.0026196185
len_p95,0.002348292
down_len_std,0.0022596128
unique_sa_count,0.0021984088
rssi_mean,0.0021804147
burst_size_mean,0.001992943
unique_da_count,0.0019850414
packet_count,0.0018333427
down_ia_std,0.0017344025
rssi_p10,0.00171136
interarrival_p90,0.0016227791
burst_packet_fraction,0.001612127
len_p90,0.0015437487
down_len_mean,0.0015178728
byte_count,0.0014863368
interarrival_max,0.0014643734
retry_ratio,0.0013599916
burst_packet_ratio,0.0013444613
len_up_down_diff,0.0013384453
interarrival_cv,0.0013171966
subtype_8_ratio,0.0013084714
subwin_packet_mean,0.0012576431
interarrival_p75,0.0012529999
len_p75,0.0012239439
subwin_packet_std,0.0011678607
burst_size_min,0.001160715
down_len_p50,0.0011445424
qos_data_ratio,0.0011013065
len_cv,0.0010873979
interarrival_p95,0.0010659955
len_std,0.0010581806
len_mean,0.0010468463
long_gap_ratio,0.0009894096
mgmt_ratio,0.00097025477
interarrival_min,0.0009645186
subtype_4_ratio,0.00095450226
subwin_packet_max,0.0009451395
interarrival_std,0.0009312508
len_iqr,0.00092402135
interarrival_p50,0.00091531646
data_ratio,0.0009153015
burst_size_std,0.00091034337
subwin_byte_max,0.0009081765
interarrival_iqr,0.0008996594
subwin_packet_min,0.0008674845
interarrival_p10,0.0008652853
len_p50,0.00085444545
active_subwin_count,0.0008535227
interarrival_p25,0.00085319905
interarrival_mean,0.00084164686
subwin_byte_mean,0.0008339159
side_packet_ratio,0.0008080207
subwin_byte_std,0.00077823165
subwin_packet_cv,0.00070843153
subtype_5_ratio,0.00062896404
burst_size_max,0.00060646376
subwin_byte_min,0.00059397554
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_13_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
subtype_10_ratio,0.0
up_len_std,0.0
bssid_known,0.0
