,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,308,1,34,20,0
Light_T1,4,25,191,145,0
Light_XM,0,36,315,12,0
Sensor,2,101,21,238,0
Socket,0,0,0,0,363
