feature,importance
rssi_max,3077
rssi_min,2710
len_max,1776
rssi_std,1677
rssi_p10,1660
rssi_p90,1635
burst_count,1253
rssi_p50,1250
interarrival_max,1051
down_packet_ratio,1016
down_len_std,1006
rssi_mean,996
other_packet_ratio,931
subwin_packet_cv,828
down_ia_std,816
interarrival_p90,739
len_p10,725
len_cv,693
interarrival_std,672
subtype_8_ratio,653
len_std,610
retry_ratio,599
interarrival_p75,597
interarrival_p50,591
down_len_mean,585
len_min,556
interarrival_p95,513
len_iqr,508
unique_da_count,498
len_p25,490
down_ia_mean,489
len_p95,480
interarrival_p25,476
len_p90,459
down_len_p50,455
interarrival_cv,448
interarrival_iqr,442
interarrival_mean,416
long_gap_ratio,395
burst_packet_ratio,363
len_range,357
len_p50,348
len_p75,347
subtype_0_ratio,330
byte_count,330
packet_count,328
len_up_down_diff,326
burst_size_std,309
up_packet_ratio,300
interarrival_min,285
len_mean,261
unique_sa_count,258
subwin_packet_std,230
subwin_packet_max,222
subwin_byte_max,207
interarrival_p10,206
active_subwin_count,197
subtype_4_ratio,182
burst_size_mean,177
burst_size_min,142
subwin_byte_std,142
burst_size_max,123
null_data_ratio,109
subtype_5_ratio,80
data_ratio,42
up_down_ratio,34
subwin_byte_min,24
mgmt_ratio,20
subwin_packet_min,16
up_ia_std,15
up_len_mean,9
up_ia_mean,8
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
