unit,arm,model,seed,macro_f1,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,dev_N1,dev_N6,dev_N30,stage1_acc
jit_R6,flat_full94,xgboost,44,0.7774190074750142,0.8952879581151832,0.6278481012658228,0.6487093153759821,0.7152496626180836,1.0,0.7774190074750142,0.9315208845831959,1.0,
jit_R6,flat_full94,lightgbm,44,0.7640759809256255,0.9057104913678619,0.5947441217150761,0.640625,0.6793002915451894,1.0,0.7640759809256255,0.8988112877184232,0.9690476190476189,
jit_R6,flat_drop_rssi,rf,44,0.6995793706584985,0.5759162303664922,0.5910064239828694,0.5978552278820375,0.7331189710610932,1.0,0.6995793706584985,0.8412436993375,0.9073782991202346,
jit_R6,flat_drop_rssi,xgboost,44,0.7403680416247527,0.6655683690280065,0.6221248630887185,0.6372155287817939,0.7769314472252449,1.0,0.7403680416247527,0.8910743539055538,0.9845925925925926,
jit_R6,flat_drop_rssi,lightgbm,44,0.7434294873428366,0.6710526315789473,0.621380846325167,0.6421052631578947,0.782608695652174,1.0,0.7434294873428366,0.8998623817343029,1.0,
jit_R6,flat_full94,rf,45,0.7442315034210465,0.7994186046511628,0.611764705882353,0.6224066390041494,0.6875675675675675,1.0,0.7442315034210465,0.8967208127482529,0.9542145593869732,
jit_R6,flat_full94,xgboost,45,0.7812458699608165,0.9033942558746736,0.6306306306306306,0.6502793296089385,0.7219251336898396,1.0,0.7812458699608165,0.9375576954795164,1.0,
jit_R6,flat_full94,lightgbm,45,0.7640759809256255,0.9057104913678619,0.5947441217150761,0.640625,0.6793002915451894,1.0,0.7640759809256255,0.8988112877184232,0.9690476190476189,
jit_R6,flat_drop_rssi,rf,45,0.7014115771919103,0.5862068965517241,0.5937834941050375,0.5962566844919787,0.7308108108108108,1.0,0.7014115771919103,0.8572239926093544,0.9232463768115942,
jit_R6,flat_drop_rssi,xgboost,45,0.7409352777000138,0.6644628099173554,0.625,0.6392572944297082,0.7759562841530054,1.0,0.7409352777000138,0.893872228725272,1.0,
jit_R6,flat_drop_rssi,lightgbm,45,0.7434294873428366,0.6710526315789473,0.621380846325167,0.6421052631578947,0.782608695652174,1.0,0.7434294873428366,0.8998623817343029,1.0,
jit_R6,flat_full94,rf,46,0.7482805249725685,0.8108882521489972,0.6093023255813953,0.6243093922651933,0.6969026548672567,1.0,0.7482805249725685,0.8975616492404814,0.9542145593869732,
jit_R6,flat_full94,xgboost,46,0.7793861555088145,0.9031413612565445,0.6177215189873417,0.6546681664791901,0.721399730820996,1.0,0.7793861555088145,0.9373626373626374,1.0,
jit_R6,flat_full94,lightgbm,46,0.7640759809256255,0.9057104913678619,0.5947441217150761,0.640625,0.6793002915451894,1.0,0.7640759809256255,0.8988112877184232,0.9690476190476189,
jit_R6,flat_drop_rssi,rf,46,0.6922424596146672,0.5714285714285714,0.577209797657082,0.5898123324396782,0.7227615965480043,1.0,0.6922424596146672,0.8317820862487025,0.9249883122954652,
jit_R6,flat_drop_rssi,xgboost,46,0.7427752990465581,0.6655683690280065,0.6299559471365639,0.6410596026490066,0.777292576419214,1.0,0.7427752990465581,0.8965845576712586,1.0,
jit_R6,flat_drop_rssi,lightgbm,46,0.7434294873428366,0.6710526315789473,0.621380846325167,0.6421052631578947,0.782608695652174,1.0,0.7434294873428366,0.8998623817343029,1.0,
jit_R7,flat_full94,rf,42,0.8219721259799911,0.94750656167979,0.6873508353221957,0.7157894736842105,0.7592137592137592,1.0,0.8219721259799911,0.9728552149604781,1.0,
jit_R7,flat_full94,xgboost,42,0.8154367714214587,0.9609375,0.6994011976047905,0.7005917159763314,0.7162534435261708,1.0,0.8154367714214587,0.9606724637681159,1.0,
jit_R7,flat_full94,lightgbm,42,0.8088477748505276,0.9703989703989704,0.7016645326504481,0.6986155484558041,0.6735598227474151,1.0,0.8088477748505276,0.9367889416390183,1.0,
jit_R7,flat_drop_rssi,rf,42,0.7951001444609315,0.8125854993160054,0.6797546012269938,0.7331606217616581,0.75,1.0,0.7951001444609315,0.9788091054798898,1.0,
jit_R7,flat_drop_rssi,xgboost,42,0.8360572426086055,0.8766756032171582,0.7243510506798516,0.7755644090305445,0.8036951501154734,1.0,0.8360572426086055,0.9847956073494271,1.0,
jit_R7,flat_drop_rssi,lightgbm,42,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,0.8358327659297284,0.9848450830713965,1.0,
jit_R7,flat_full94,rf,43,0.8236975201013944,0.940554821664465,0.687793427230047,0.7165775401069518,0.773561811505508,1.0,0.8236975201013944,0.9669303276439273,1.0,
jit_R7,flat_full94,xgboost,43,0.8133923108988175,0.9596879063719116,0.7004830917874396,0.7083333333333334,0.6984572230014026,1.0,0.8133923108988175,0.954509500805153,1.0,
jit_R7,flat_full94,lightgbm,43,0.8088477748505276,0.9703989703989704,0.7016645326504481,0.6986155484558041,0.6735598227474151,1.0,0.8088477748505276,0.9367889416390183,1.0,
jit_R7,flat_drop_rssi,rf,43,0.79001019929637,0.8032786885245902,0.6813186813186813,0.7227979274611399,0.7426556991774383,1.0,0.79001019929637,0.9788753936122359,1.0,
jit_R7,flat_drop_rssi,xgboost,43,0.8361471451792145,0.8674698795180723,0.7270501835985312,0.7829560585885486,0.8032596041909197,1.0,0.8361471451792145,0.9758007556480839,1.0,
jit_R7,flat_drop_rssi,lightgbm,43,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,0.8358327659297284,0.9848450830713965,1.0,
jit_R7,flat_full94,rf,44,0.8232986071974431,0.9361702127659575,0.6949352179034158,0.7211796246648794,0.7642079806529625,1.0,0.8232986071974431,0.9788951010003641,1.0,
jit_R7,flat_full94,xgboost,44,0.8169168155399948,0.9595827900912647,0.7023809523809523,0.7061611374407583,0.7164591977869986,1.0,0.8169168155399948,0.9516142550450837,1.0,
jit_R7,flat_full94,lightgbm,44,0.8088477748505276,0.9703989703989704,0.7016645326504481,0.6986155484558041,0.6735598227474151,1.0,0.8088477748505276,0.9367889416390183,1.0,
jit_R7,flat_drop_rssi,rf,44,0.7964897807357314,0.810368349249659,0.6905940594059405,0.7364341085271318,0.7450523864959255,1.0,0.7964897807357314,0.9818634102216193,1.0,
jit_R7,flat_drop_rssi,xgboost,44,0.8316268138828772,0.8671140939597315,0.7172582619339045,0.7737617135207496,0.8,1.0,0.8316268138828772,0.9757290662553821,1.0,
jit_R7,flat_drop_rssi,lightgbm,44,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,0.8358327659297284,0.9848450830713965,1.0,
jit_R7,flat_full94,rf,45,0.8258894059214619,0.9389920424403183,0.6972255729794934,0.7195767195767195,0.7736526946107785,1.0,0.8258894059214619,0.9698090430201931,1.0,
jit_R7,flat_full94,xgboost,45,0.8216756028209227,0.9622886866059818,0.713422007255139,0.7131050767414404,0.719562243502052,1.0,0.8216756028209227,0.9575708824904435,1.0,
jit_R7,flat_full94,lightgbm,45,0.8088477748505276,0.9703989703989704,0.7016645326504481,0.6986155484558041,0.6735598227474151,1.0,0.8088477748505276,0.9367889416390183,1.0,
jit_R7,flat_drop_rssi,rf,45,0.7934060804005566,0.8064952638700947,0.6724137931034483,0.7395833333333334,0.7485380116959064,1.0,0.7934060804005566,0.9757290662553821,1.0,
jit_R7,flat_drop_rssi,xgboost,45,0.835485324310865,0.8708388814913449,0.7283950617283951,0.7791164658634538,0.7990762124711316,1.0,0.835485324310865,0.9878746743452627,1.0,
jit_R7,flat_drop_rssi,lightgbm,45,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,0.8358327659297284,0.9848450830713965,1.0,
jit_R7,flat_full94,rf,46,0.8224775367311377,0.9379128137384413,0.6890756302521008,0.7174770039421814,0.7679222357229648,1.0,0.8224775367311377,0.9728288788615064,1.0,
jit_R7,flat_full94,xgboost,46,0.8174573878405453,0.9609375,0.6982248520710059,0.7086801426872771,0.7194444444444444,1.0,0.8174573878405453,0.9545768999570632,1.0,
jit_R7,flat_full94,lightgbm,46,0.8088477748505276,0.9703989703989704,0.7016645326504481,0.6986155484558041,0.6735598227474151,1.0,0.8088477748505276,0.9367889416390183,1.0,
jit_R7,flat_drop_rssi,rf,46,0.794145153869892,0.8060522696011004,0.6902439024390243,0.7305699481865285,0.743859649122807,1.0,0.794145153869892,0.9788079265941863,1.0,
jit_R7,flat_drop_rssi,xgboost,46,0.8355770788576666,0.875,0.7283950617283951,0.7786666666666666,0.7958236658932715,1.0,0.8355770788576666,0.9818844937928908,1.0,
jit_R7,flat_drop_rssi,lightgbm,46,0.8358327659297284,0.870026525198939,0.7326732673267327,0.776,0.8004640371229699,1.0,0.8358327659297284,0.9848450830713965,1.0,
inner_to_R2,hier,rf+rf,42,0.8558039619297654,0.9464544138929089,0.7459016393442623,0.7540106951871658,0.8326530612244898,1.0,0.8558039619297654,0.9771258536411229,1.0,0.9796255506607929
inner_to_R2,hier,rf+xgboost,42,0.8732950575775,0.9464544138929089,0.7748251748251749,0.7967914438502673,0.848404255319149,1.0,0.8732950575775,0.9868839019014242,1.0,0.9796255506607929
inner_to_R2,hier,rf+lightgbm,42,0.8721389927986566,0.9464544138929089,0.7757404795486601,0.8042895442359249,0.8342105263157895,1.0,0.8721389927986566,0.9868561550689389,1.0,0.9796255506607929
inner_to_R2,hier,xgboost+rf,42,0.8482955017146303,0.9244444444444444,0.7398373983739838,0.7411300919842313,0.8360655737704918,1.0,0.8482955017146303,0.9738941147563945,1.0,0.9719162995594713
inner_to_R2,hier,xgboost+xgboost,42,0.8655346058137635,0.9244444444444444,0.7705146036161336,0.783180026281209,0.8495339547270306,1.0,0.8655346058137635,0.9868839019014242,1.0,0.9719162995594713
inner_to_R2,hier,xgboost+lightgbm,42,0.8643035369206815,0.9244444444444444,0.7703081232492998,0.7936507936507936,0.8331143232588699,1.0,0.8643035369206815,0.9868561550689389,1.0,0.9719162995594713
inner_to_R2,hier,lightgbm+rf,42,0.8461579068198202,0.9166666666666666,0.7398373983739838,0.7382198952879581,0.8360655737704918,1.0,0.8461579068198202,0.9772286173485789,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+xgboost,42,0.8633764979639326,0.9166666666666666,0.7694444444444445,0.7801047120418848,0.8506666666666667,1.0,0.8633764979639326,0.9901632735335617,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+lightgbm,42,0.8621318000884564,0.9166666666666666,0.7703081232492998,0.7894736842105263,0.8342105263157895,1.0,0.8621318000884564,0.9901626233004531,1.0,0.9691629955947136
inner_to_R2,hier,rf+rf,43,0.8562109830148149,0.9494949494949495,0.7427785419532325,0.7556742323097463,0.8331071913161465,1.0,0.8562109830148149,0.9869116816083483,1.0,0.9807268722466961
inner_to_R2,hier,rf+xgboost,43,0.8732626095502745,0.9494949494949495,0.7681564245810056,0.8010680907877169,0.8475935828877005,1.0,0.8732626095502745,0.9837079889807162,1.0,0.9807268722466961
inner_to_R2,hier,rf+lightgbm,43,0.8731828348957403,0.9494949494949495,0.7757404795486601,0.8053691275167785,0.8353096179183136,1.0,0.8731828348957403,0.9901626233004531,1.0,0.9807268722466961
inner_to_R2,hier,xgboost+rf,43,0.8424185103601538,0.9082706766917293,0.7346938775510204,0.7360208062418726,0.8331071913161465,1.0,0.8424185103601538,0.9803233508856344,1.0,0.9664096916299559
inner_to_R2,hier,xgboost+xgboost,43,0.859130838570389,0.9082706766917293,0.7628294036061026,0.7792207792207793,0.8453333333333334,1.0,0.859130838570389,0.9804286173485789,1.0,0.9664096916299559
inner_to_R2,hier,xgboost+lightgbm,43,0.8589725514867904,0.9082706766917293,0.7692307692307693,0.7853403141361257,0.8320209973753281,1.0,0.8589725514867904,0.9868561550689389,1.0,0.9664096916299559
inner_to_R2,hier,lightgbm+rf,43,0.8454947154930146,0.9166666666666666,0.7366984993178718,0.7398692810457517,0.8342391304347826,1.0,0.8454947154930146,0.9836583050878082,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+xgboost,43,0.8622806757301331,0.9166666666666666,0.7628294036061026,0.7843137254901961,0.8475935828877005,1.0,0.8622806757301331,0.9837079889807162,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+lightgbm,43,0.8621318000884564,0.9166666666666666,0.7703081232492998,0.7894736842105263,0.8342105263157895,1.0,0.8621318000884564,0.9901626233004531,1.0,0.9691629955947136
inner_to_R2,hier,rf+rf,44,0.8524602058261497,0.9510086455331412,0.73224043715847,0.7479892761394102,0.8310626702997275,1.0,0.8524602058261497,0.9803245634933591,1.0,0.9812775330396476
inner_to_R2,hier,rf+xgboost,44,0.8700048653143824,0.9510086455331412,0.7675070028011205,0.787716955941255,0.8437917222963952,1.0,0.8700048653143824,0.990134843593529,1.0,0.9812775330396476
inner_to_R2,hier,rf+lightgbm,44,0.8737084345846803,0.9510086455331412,0.7746478873239436,0.8053691275167785,0.8375165125495376,1.0,0.8737084345846803,0.9868561550689389,1.0,0.9812775330396476
inner_to_R2,hier,xgboost+rf,44,0.8407921736517832,0.9164179104477612,0.7262872628726287,0.7313237221494102,0.8299319727891157,1.0,0.8407921736517832,0.9770438024899389,1.0,0.9691629955947136
inner_to_R2,hier,xgboost+xgboost,44,0.8580848969281062,0.9164179104477612,0.7632311977715878,0.7692307692307693,0.8415446071904128,1.0,0.8580848969281062,0.990134843593529,1.0,0.9691629955947136
inner_to_R2,hier,xgboost+lightgbm,44,0.8616473374295854,0.9164179104477612,0.7692307692307693,0.7894736842105263,0.8331143232588699,1.0,0.8616473374295854,0.9868561550689389,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+rf,44,0.841236646234082,0.9166666666666666,0.7282608695652174,0.7313237221494102,0.8299319727891157,1.0,0.841236646234082,0.9803787566921127,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+xgboost,44,0.8585259410152976,0.9166666666666666,0.7642956764295676,0.7712418300653595,0.8404255319148937,1.0,0.8585259410152976,0.9934408602150537,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+lightgbm,44,0.8621318000884564,0.9166666666666666,0.7703081232492998,0.7894736842105263,0.8342105263157895,1.0,0.8621318000884564,0.9901626233004531,1.0,0.9691629955947136
inner_to_R2,hier,rf+rf,45,0.8526652483377269,0.9449275362318841,0.7371273712737128,0.7506702412868632,0.8306010928961749,1.0,0.8526652483377269,0.9868834831658735,1.0,0.9790748898678414
inner_to_R2,hier,rf+xgboost,45,0.8695002670305817,0.9449275362318841,0.7696629213483146,0.7909454061251664,0.8419654714475432,1.0,0.8695002670305817,0.9901632735335617,1.0,0.9790748898678414
inner_to_R2,hier,rf+lightgbm,45,0.8716195785759527,0.9449275362318841,0.7746478873239436,0.8032128514056225,0.8353096179183136,1.0,0.8716195785759527,0.9901626233004531,1.0,0.9790748898678414
inner_to_R2,hier,xgboost+rf,45,0.8467194054400391,0.9276218611521418,0.7341430499325237,0.7378129117259552,0.8340192043895748,1.0,0.8467194054400391,0.9802956040531491,1.0,0.9730176211453745
inner_to_R2,hier,xgboost+xgboost,45,0.8632966362640355,0.9276218611521418,0.7664335664335664,0.781578947368421,0.8408488063660478,1.0,0.8632966362640355,0.9868565850044917,1.0,0.9730176211453745
inner_to_R2,hier,xgboost+lightgbm,45,0.8653844712352653,0.9276218611521418,0.7713884992987378,0.7926023778071334,0.8353096179183136,1.0,0.8653844712352653,0.9868561550689389,1.0,0.9730176211453745
inner_to_R2,hier,lightgbm+rf,45,0.8434863003558046,0.9166666666666666,0.7331536388140162,0.735873850197109,0.8317373461012312,1.0,0.8434863003558046,0.9836301066453332,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+xgboost,45,0.8600541584535975,0.9166666666666666,0.7653631284916201,0.7785058977719528,0.8397350993377484,1.0,0.8600541584535975,0.9901632735335617,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+lightgbm,45,0.8621318000884564,0.9166666666666666,0.7703081232492998,0.7894736842105263,0.8342105263157895,1.0,0.8621318000884564,0.9901626233004531,1.0,0.9691629955947136
inner_to_R2,hier,rf+rf,46,0.8536054283412687,0.9464544138929089,0.7387140902872777,0.7513368983957219,0.8315217391304348,1.0,0.8536054283412687,0.9836303486173261,1.0,0.9796255506607929
inner_to_R2,hier,rf+xgboost,46,0.8689848657333009,0.9464544138929089,0.7670850767085077,0.7925033467202142,0.8388814913448736,1.0,0.8689848657333009,0.986907305873169,1.0,0.9796255506607929
inner_to_R2,hier,rf+lightgbm,46,0.8721389927986566,0.9464544138929089,0.7757404795486601,0.8042895442359249,0.8342105263157895,1.0,0.8721389927986566,0.9868561550689389,1.0,0.9796255506607929
inner_to_R2,hier,xgboost+rf,46,0.8414155738164091,0.9099099099099099,0.7336956521739131,0.7308192457737321,0.8326530612244898,1.0,0.8414155738164091,0.9803728032809849,1.0,0.9669603524229075
inner_to_R2,hier,xgboost+xgboost,46,0.856471315941382,0.9099099099099099,0.7607192254495159,0.7728459530026109,0.8388814913448736,1.0,0.856471315941382,0.986907305873169,1.0,0.9669603524229075
inner_to_R2,hier,xgboost+lightgbm,46,0.8595158689341327,0.9099099099099099,0.7703081232492998,0.7853403141361257,0.8320209973753281,1.0,0.8595158689341327,0.9868561550689389,1.0,0.9669603524229075
inner_to_R2,hier,lightgbm+rf,46,0.8439310147310513,0.9166666666666666,0.7356948228882834,0.734640522875817,0.8326530612244898,1.0,0.8439310147310513,0.983707305873169,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+xgboost,46,0.8590684813982741,0.9166666666666666,0.7617728531855956,0.7769028871391076,0.84,1.0,0.8590684813982741,0.9902137741046833,1.0,0.9691629955947136
inner_to_R2,hier,lightgbm+lightgbm,46,0.8621318000884564,0.9166666666666666,0.7703081232492998,0.7894736842105263,0.8342105263157895,1.0,0.8621318000884564,0.9901626233004531,1.0,0.9691629955947136
inner_to_R3,hier,rf+rf,42,0.8468560317228683,0.9850340136054422,0.7353760445682451,0.711484593837535,0.8037135278514589,0.99867197875166,0.8468560317228683,0.9673997067839532,1.0,0.9934676102340773
inner_to_R3,hier,rf+xgboost,42,0.8561801189478488,0.9850340136054422,0.7205673758865249,0.7325905292479109,0.8440366972477065,0.99867197875166,0.8561801189478488,0.9738264114257319,1.0,0.9934676102340773
inner_to_R3,hier,rf+lightgbm,42,0.8586528533539524,0.9850340136054422,0.7321178120617111,0.7394957983193278,0.8379446640316206,0.99867197875166,0.8586528533539524,0.9869886178861789,1.0,0.9934676102340773
inner_to_R3,hier,xgboost+rf,42,0.8359807741282536,0.9538866930171278,0.7356643356643356,0.6876790830945558,0.8053333333333333,0.9973404255319149,0.8359807741282536,0.9639857662195942,1.0,0.979858464888405
inner_to_R3,hier,xgboost+xgboost,42,0.845988502494127,0.9538866930171278,0.7259684361549498,0.7102272727272727,0.84251968503937,0.9973404255319149,0.845988502494127,0.9705171036795767,1.0,0.979858464888405
inner_to_R3,hier,xgboost+lightgbm,42,0.8490610358887805,0.9538866930171278,0.7375886524822695,0.7189728958630528,0.8375165125495376,0.9973404255319149,0.8490610358887805,0.9803763974051364,1.0,0.979858464888405
inner_to_R3,hier,lightgbm+rf,42,0.8366075646536515,0.9512516469038208,0.7366946778711485,0.6924177396280401,0.8053333333333333,0.9973404255319149,0.8366075646536515,0.9639857662195942,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+xgboost,42,0.8454507485946628,0.9512516469038208,0.7238912732474965,0.7122507122507122,0.84251968503937,0.9973404255319149,0.8454507485946628,0.9705171036795767,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+lightgbm,42,0.8479639266287828,0.9512516469038208,0.7337110481586402,0.72,0.8375165125495376,0.9973404255319149,0.8479639266287828,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,rf+rf,43,0.8398960347169163,0.9770580296896086,0.7262569832402235,0.7070422535211267,0.7904509283819628,0.99867197875166,0.8398960347169163,0.9706517393042784,1.0,0.9902014153511159
inner_to_R3,hier,rf+xgboost,43,0.8551998489405518,0.9770580296896086,0.7315716272600834,0.7313642756680732,0.8373333333333334,0.99867197875166,0.8551998489405518,0.9837307280635832,1.0,0.9902014153511159
inner_to_R3,hier,rf+lightgbm,43,0.8557369840566263,0.9770580296896086,0.7321178120617111,0.7394957983193278,0.8313413014608234,0.99867197875166,0.8557369840566263,0.9869886178861789,1.0,0.9902014153511159
inner_to_R3,hier,xgboost+rf,43,0.8310353838168109,0.9526315789473684,0.7224546722454672,0.6848920863309352,0.800531914893617,0.9946666666666667,0.8310353838168109,0.9672648953392962,1.0,0.9782253674469243
inner_to_R3,hier,xgboost+xgboost,43,0.8469407654715131,0.9526315789473684,0.7359550561797753,0.7106017191977078,0.8408488063660478,0.9946666666666667,0.8469407654715131,0.9771185075825407,1.0,0.9782253674469243
inner_to_R3,hier,xgboost+lightgbm,43,0.8475379110898087,0.9526315789473684,0.7365439093484419,0.7189728958630528,0.8348745046235139,0.9946666666666667,0.8475379110898087,0.9803763974051364,1.0,0.9782253674469243
inner_to_R3,hier,lightgbm+rf,43,0.8331724549850609,0.9512516469038208,0.7254901960784313,0.6896551724137931,0.8021248339973439,0.9973404255319149,0.8331724549850609,0.9672648953392962,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+xgboost,43,0.8479319876013344,0.9512516469038208,0.7349228611500701,0.7126436781609196,0.843501326259947,0.9973404255319149,0.8479319876013344,0.9771185075825407,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+lightgbm,43,0.8479639266287828,0.9512516469038208,0.7337110481586402,0.72,0.8375165125495376,0.9973404255319149,0.8479639266287828,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,rf+rf,44,0.8445225369722646,0.9836956521739131,0.7323162274618585,0.71004243281471,0.797886393659181,0.99867197875166,0.8445225369722646,0.9673936864923451,1.0,0.9929232444202504
inner_to_R3,hier,rf+xgboost,44,0.8596478580050289,0.9836956521739131,0.7282913165266106,0.7394957983193278,0.8480845442536328,0.99867197875166,0.8596478580050289,0.9836839452648694,1.0,0.9929232444202504
inner_to_R3,hier,rf+lightgbm,44,0.8575006125946997,0.9836956521739131,0.7313642756680732,0.7384615384615385,0.8353096179183136,0.99867197875166,0.8575006125946997,0.9869886178861789,1.0,0.9929232444202504
inner_to_R3,hier,xgboost+rf,44,0.834027777717856,0.9526315789473684,0.7353760445682451,0.6850507982583455,0.7984084880636605,0.99867197875166,0.834027777717856,0.9639763974051364,1.0,0.979858464888405
inner_to_R3,hier,xgboost+xgboost,44,0.8505484026344691,0.9526315789473684,0.7344632768361582,0.7181688125894135,0.8488063660477454,0.99867197875166,0.8505484026344691,0.9803763974051364,1.0,0.979858464888405
inner_to_R3,hier,xgboost+lightgbm,44,0.8489902397519163,0.9526315789473684,0.7375886524822695,0.7189728958630528,0.8370860927152318,0.99867197875166,0.8489902397519163,0.9803763974051364,1.0,0.979858464888405
inner_to_R3,hier,lightgbm+rf,44,0.8347646378935497,0.9512516469038208,0.7353760445682451,0.6898550724637681,0.8,0.9973404255319149,0.8347646378935497,0.9639763974051364,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+xgboost,44,0.8500844686151993,0.9512516469038208,0.7323943661971831,0.7202295552367288,0.8492063492063492,0.9973404255319149,0.8500844686151993,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+lightgbm,44,0.8479639266287828,0.9512516469038208,0.7337110481586402,0.72,0.8375165125495376,0.9973404255319149,0.8479639266287828,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,rf+rf,45,0.8428087414808634,0.981029810298103,0.7231638418079096,0.7148817802503477,0.7962962962962963,0.99867197875166,0.8428087414808634,0.9673702188901387,1.0,0.9918345127925966
inner_to_R3,hier,rf+xgboost,45,0.8606740808836127,0.981029810298103,0.7405329593267882,0.7436619718309859,0.8394736842105263,0.99867197875166,0.8606740808836127,0.9836839452648694,1.0,0.9918345127925966
inner_to_R3,hier,rf+lightgbm,45,0.856929746552827,0.981029810298103,0.7321178120617111,0.7394957983193278,0.8333333333333334,0.99867197875166,0.856929746552827,0.9869886178861789,1.0,0.9918345127925966
inner_to_R3,hier,xgboost+rf,45,0.832574261058993,0.9526315789473684,0.7223796033994334,0.6894586894586895,0.8010610079575596,0.9973404255319149,0.832574261058993,0.9673144505638603,1.0,0.9793140990745781
inner_to_R3,hier,xgboost+xgboost,45,0.8516668698030141,0.9526315789473684,0.7460992907801418,0.7212643678160919,0.8409986859395532,0.9973404255319149,0.8516668698030141,0.9803763974051364,1.0,0.9793140990745781
inner_to_R3,hier,xgboost+lightgbm,45,0.8485024777606881,0.9526315789473684,0.7375886524822695,0.7189728958630528,0.8359788359788359,0.9973404255319149,0.8485024777606881,0.9803763974051364,1.0,0.9793140990745781
inner_to_R3,hier,lightgbm+rf,45,0.8337626372879979,0.9512516469038208,0.723404255319149,0.6941678520625889,0.8026490066225166,0.9973404255319149,0.8337626372879979,0.9673144505638603,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+xgboost,45,0.8516886763078236,0.9512516469038208,0.743988684582744,0.723342939481268,0.84251968503937,0.9973404255319149,0.8516886763078236,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+lightgbm,45,0.8479639266287828,0.9512516469038208,0.7337110481586402,0.72,0.8375165125495376,0.9973404255319149,0.8479639266287828,0.9803763974051364,1.0,0.9787697332607512
inner_to_R3,hier,rf+rf,46,0.8450850782887365,0.9850340136054422,0.7298050139275766,0.7108603667136812,0.8010540184453228,0.99867197875166,0.8450850782887365,0.9641181863698136,1.0,0.9934676102340773
inner_to_R3,hier,rf+xgboost,46,0.8585007858072418,0.9850340136054422,0.7303370786516854,0.7310924369747899,0.8473684210526315,0.99867197875166,0.8585007858072418,0.9804032520325204,1.0,0.9934676102340773
inner_to_R3,hier,rf+lightgbm,46,0.85807876398408,0.9850340136054422,0.7321178120617111,0.7377279102384292,0.8368421052631579,0.99867197875166,0.85807876398408,0.9869886178861789,1.0,0.9934676102340773
inner_to_R3,hier,xgboost+rf,46,0.8352762948920681,0.9526315789473684,0.7321178120617111,0.69164265129683,0.8026490066225166,0.9973404255319149,0.8352762948920681,0.9606486867618542,1.0,0.9793140990745781
inner_to_R3,hier,xgboost+xgboost,46,0.8488323459323505,0.9526315789473684,0.7357954545454546,0.7114285714285714,0.8469656992084432,0.9973404255319149,0.8488323459323505,0.977096111167894,1.0,0.9793140990745781
inner_to_R3,hier,xgboost+lightgbm,46,0.8484513734874657,0.9526315789473684,0.7357954545454546,0.7189728958630528,0.8375165125495376,0.9973404255319149,0.8484513734874657,0.9803763974051364,1.0,0.9793140990745781
inner_to_R3,hier,lightgbm+rf,46,0.8353716023420551,0.9512516469038208,0.7310924369747899,0.6945244956772334,0.8026490066225166,0.9973404255319149,0.8353716023420551,0.9606486867618542,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+xgboost,46,0.8483430343468299,0.9512516469038208,0.7337110481586402,0.7124463519313304,0.8469656992084432,0.9973404255319149,0.8483430343468299,0.977096111167894,1.0,0.9787697332607512
inner_to_R3,hier,lightgbm+lightgbm,46,0.8479639266287828,0.9512516469038208,0.7337110481586402,0.72,0.8375165125495376,0.9973404255319149,0.8479639266287828,0.9803763974051364,1.0,0.9787697332607512
inner_to_R4,hier,rf+rf,42,0.8091145061179571,0.919889502762431,0.6369268897149938,0.7238912732474965,0.7648648648648648,1.0,0.8091145061179571,0.9376603808544057,1.0,0.9686994063680519
inner_to_R4,hier,rf+xgboost,42,0.8075429883992253,0.919889502762431,0.6289752650176679,0.7571428571428571,0.7317073170731707,1.0,0.8075429883992253,0.9418671720687957,0.984,0.9686994063680519
