unit,arm,model,seed,device,n_win,true_share,runner_up_share,margin,mode_correct
inner_to_R3,flat_full94,xgboost,45,Light_XM,369,0.7696476964769647,0.17344173441734417,0.5962059620596205,1
inner_to_R3,flat_full94,xgboost,45,Sensor,364,0.0027472527472527475,0.7335164835164835,-0.7307692307692307,0
inner_to_R3,flat_full94,xgboost,45,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_full94,lightgbm,45,Camera,365,0.9945205479452055,0.005479452054794521,0.989041095890411,1
inner_to_R3,flat_full94,lightgbm,45,Light_T1,363,0.14049586776859505,0.6639118457300276,-0.5234159779614326,0
inner_to_R3,flat_full94,lightgbm,45,Light_XM,369,0.8075880758807588,0.14092140921409213,0.6666666666666666,1
inner_to_R3,flat_full94,lightgbm,45,Sensor,364,0.046703296703296704,0.6840659340659341,-0.6373626373626373,0
inner_to_R3,flat_full94,lightgbm,45,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,rf,45,Camera,365,0.958904109589041,0.0273972602739726,0.9315068493150684,1
inner_to_R3,flat_drop_rssi,rf,45,Light_T1,363,0.6887052341597796,0.19559228650137742,0.4931129476584022,1
inner_to_R3,flat_drop_rssi,rf,45,Light_XM,369,0.6368563685636857,0.15718157181571815,0.47967479674796754,1
inner_to_R3,flat_drop_rssi,rf,45,Sensor,364,0.8324175824175825,0.07967032967032966,0.7527472527472527,1
inner_to_R3,flat_drop_rssi,rf,45,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,xgboost,45,Camera,365,0.9726027397260274,0.010958904109589041,0.9616438356164384,1
inner_to_R3,flat_drop_rssi,xgboost,45,Light_T1,363,0.7052341597796143,0.18457300275482094,0.5206611570247934,1
inner_to_R3,flat_drop_rssi,xgboost,45,Light_XM,369,0.6883468834688347,0.15447154471544716,0.5338753387533874,1
inner_to_R3,flat_drop_rssi,xgboost,45,Sensor,364,0.8763736263736264,0.054945054945054944,0.8214285714285714,1
inner_to_R3,flat_drop_rssi,xgboost,45,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,lightgbm,45,Camera,365,0.9863013698630136,0.005479452054794521,0.9808219178082191,1
inner_to_R3,flat_drop_rssi,lightgbm,45,Light_T1,363,0.6914600550964187,0.18457300275482094,0.5068870523415978,1
inner_to_R3,flat_drop_rssi,lightgbm,45,Light_XM,369,0.6747967479674797,0.16260162601626016,0.5121951219512195,1
inner_to_R3,flat_drop_rssi,lightgbm,45,Sensor,364,0.8956043956043956,0.054945054945054944,0.8406593406593407,1
inner_to_R3,flat_drop_rssi,lightgbm,45,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_full94,rf,46,Camera,365,0.9945205479452055,0.005479452054794521,0.989041095890411,1
inner_to_R3,flat_full94,rf,46,Light_T1,363,0.24517906336088155,0.48760330578512395,-0.2424242424242424,0
inner_to_R3,flat_full94,rf,46,Light_XM,369,0.7344173441734417,0.25203252032520324,0.4823848238482385,1
inner_to_R3,flat_full94,rf,46,Sensor,364,0.1620879120879121,0.6675824175824175,-0.5054945054945055,0
inner_to_R3,flat_full94,rf,46,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_full94,xgboost,46,Camera,365,0.9945205479452055,0.005479452054794521,0.989041095890411,1
inner_to_R3,flat_full94,xgboost,46,Light_T1,363,0.10743801652892562,0.6253443526170799,-0.5179063360881543,0
inner_to_R3,flat_full94,xgboost,46,Light_XM,369,0.7642276422764228,0.16802168021680217,0.5962059620596206,1
inner_to_R3,flat_full94,xgboost,46,Sensor,364,0.019230769230769232,0.7252747252747253,-0.706043956043956,0
inner_to_R3,flat_full94,xgboost,46,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_full94,lightgbm,46,Camera,365,0.9945205479452055,0.005479452054794521,0.989041095890411,1
inner_to_R3,flat_full94,lightgbm,46,Light_T1,363,0.14049586776859505,0.6639118457300276,-0.5234159779614326,0
inner_to_R3,flat_full94,lightgbm,46,Light_XM,369,0.8075880758807588,0.14092140921409213,0.6666666666666666,1
inner_to_R3,flat_full94,lightgbm,46,Sensor,364,0.046703296703296704,0.6840659340659341,-0.6373626373626373,0
inner_to_R3,flat_full94,lightgbm,46,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,rf,46,Camera,365,0.9506849315068493,0.03561643835616438,0.915068493150685,1
inner_to_R3,flat_drop_rssi,rf,46,Light_T1,363,0.6859504132231405,0.1928374655647383,0.49311294765840225,1
inner_to_R3,flat_drop_rssi,rf,46,Light_XM,369,0.6151761517615176,0.17344173441734417,0.44173441734417346,1
inner_to_R3,flat_drop_rssi,rf,46,Sensor,364,0.8351648351648352,0.07967032967032966,0.7554945054945055,1
inner_to_R3,flat_drop_rssi,rf,46,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,xgboost,46,Camera,365,0.9753424657534246,0.010958904109589041,0.9643835616438357,1
inner_to_R3,flat_drop_rssi,xgboost,46,Light_T1,363,0.7052341597796143,0.19008264462809918,0.5151515151515151,1
inner_to_R3,flat_drop_rssi,xgboost,46,Light_XM,369,0.6910569105691057,0.14905149051490515,0.5420054200542005,1
inner_to_R3,flat_drop_rssi,xgboost,46,Sensor,364,0.8818681318681318,0.054945054945054944,0.8269230769230769,1
inner_to_R3,flat_drop_rssi,xgboost,46,Socket,376,1.0,0.0,1.0,1
inner_to_R3,flat_drop_rssi,lightgbm,46,Camera,365,0.9863013698630136,0.005479452054794521,0.9808219178082191,1
inner_to_R3,flat_drop_rssi,lightgbm,46,Light_T1,363,0.6914600550964187,0.18457300275482094,0.5068870523415978,1
inner_to_R3,flat_drop_rssi,lightgbm,46,Light_XM,369,0.6747967479674797,0.16260162601626016,0.5121951219512195,1
inner_to_R3,flat_drop_rssi,lightgbm,46,Sensor,364,0.8956043956043956,0.054945054945054944,0.8406593406593407,1
inner_to_R3,flat_drop_rssi,lightgbm,46,Socket,376,1.0,0.0,1.0,1
inner_to_R4,flat_full94,rf,42,Camera,390,0.8589743589743589,0.09487179487179487,0.764102564102564,1
inner_to_R4,flat_full94,rf,42,Light_T1,365,0.7972602739726027,0.1780821917808219,0.6191780821917807,1
inner_to_R4,flat_full94,rf,42,Light_XM,368,0.024456521739130436,0.8967391304347826,-0.8722826086956521,0
inner_to_R4,flat_full94,rf,42,Sensor,362,0.8480662983425414,0.14917127071823205,0.6988950276243093,1
inner_to_R4,flat_full94,rf,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,xgboost,42,Camera,390,0.8948717948717949,0.07179487179487179,0.8230769230769232,1
inner_to_R4,flat_full94,xgboost,42,Light_T1,365,0.7287671232876712,0.22465753424657534,0.5041095890410959,1
inner_to_R4,flat_full94,xgboost,42,Light_XM,368,0.024456521739130436,0.875,-0.8505434782608695,0
inner_to_R4,flat_full94,xgboost,42,Sensor,362,0.9060773480662984,0.08287292817679558,0.8232044198895028,1
inner_to_R4,flat_full94,xgboost,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,lightgbm,42,Camera,390,0.8897435897435897,0.06666666666666667,0.823076923076923,1
inner_to_R4,flat_full94,lightgbm,42,Light_T1,365,0.7561643835616438,0.1863013698630137,0.5698630136986301,1
inner_to_R4,flat_full94,lightgbm,42,Light_XM,368,0.029891304347826088,0.845108695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,lightgbm,42,Sensor,362,0.8950276243093923,0.09668508287292818,0.7983425414364641,1
inner_to_R4,flat_full94,lightgbm,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,rf,42,Camera,390,0.47692307692307695,0.26666666666666666,0.2102564102564103,1
inner_to_R4,flat_drop_rssi,rf,42,Light_T1,365,0.6821917808219178,0.1726027397260274,0.5095890410958903,1
inner_to_R4,flat_drop_rssi,rf,42,Light_XM,368,0.6630434782608695,0.2608695652173913,0.4021739130434782,1
inner_to_R4,flat_drop_rssi,rf,42,Sensor,362,0.7651933701657458,0.1408839779005525,0.6243093922651933,1
inner_to_R4,flat_drop_rssi,rf,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,xgboost,42,Camera,390,0.6153846153846154,0.1794871794871795,0.4358974358974359,1
inner_to_R4,flat_drop_rssi,xgboost,42,Light_T1,365,0.7424657534246575,0.136986301369863,0.6054794520547945,1
inner_to_R4,flat_drop_rssi,xgboost,42,Light_XM,368,0.7255434782608695,0.21467391304347827,0.5108695652173912,1
inner_to_R4,flat_drop_rssi,xgboost,42,Sensor,362,0.7403314917127072,0.17679558011049723,0.56353591160221,1
inner_to_R4,flat_drop_rssi,xgboost,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,lightgbm,42,Camera,390,0.6358974358974359,0.15897435897435896,0.4769230769230769,1
inner_to_R4,flat_drop_rssi,lightgbm,42,Light_T1,365,0.7287671232876712,0.15342465753424658,0.5753424657534246,1
inner_to_R4,flat_drop_rssi,lightgbm,42,Light_XM,368,0.7010869565217391,0.24456521739130435,0.4565217391304348,1
inner_to_R4,flat_drop_rssi,lightgbm,42,Sensor,362,0.7403314917127072,0.1850828729281768,0.5552486187845304,1
inner_to_R4,flat_drop_rssi,lightgbm,42,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,rf,43,Camera,390,0.8589743589743589,0.08974358974358974,0.7692307692307692,1
inner_to_R4,flat_full94,rf,43,Light_T1,365,0.7863013698630137,0.1863013698630137,0.6,1
inner_to_R4,flat_full94,rf,43,Light_XM,368,0.059782608695652176,0.8559782608695652,-0.796195652173913,0
inner_to_R4,flat_full94,rf,43,Sensor,362,0.8370165745856354,0.16022099447513813,0.6767955801104972,1
inner_to_R4,flat_full94,rf,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,xgboost,43,Camera,390,0.8923076923076924,0.07435897435897436,0.817948717948718,1
inner_to_R4,flat_full94,xgboost,43,Light_T1,365,0.7287671232876712,0.21643835616438356,0.5123287671232877,1
inner_to_R4,flat_full94,xgboost,43,Light_XM,368,0.02717391304347826,0.8641304347826086,-0.8369565217391304,0
inner_to_R4,flat_full94,xgboost,43,Sensor,362,0.914364640883978,0.07458563535911603,0.839779005524862,1
inner_to_R4,flat_full94,xgboost,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,lightgbm,43,Camera,390,0.8897435897435897,0.06666666666666667,0.823076923076923,1
inner_to_R4,flat_full94,lightgbm,43,Light_T1,365,0.7561643835616438,0.1863013698630137,0.5698630136986301,1
inner_to_R4,flat_full94,lightgbm,43,Light_XM,368,0.029891304347826088,0.845108695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,lightgbm,43,Sensor,362,0.8950276243093923,0.09668508287292818,0.7983425414364641,1
inner_to_R4,flat_full94,lightgbm,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,rf,43,Camera,390,0.4794871794871795,0.258974358974359,0.2205128205128205,1
inner_to_R4,flat_drop_rssi,rf,43,Light_T1,365,0.673972602739726,0.16712328767123288,0.5068493150684932,1
inner_to_R4,flat_drop_rssi,rf,43,Light_XM,368,0.6684782608695652,0.24728260869565216,0.421195652173913,1
inner_to_R4,flat_drop_rssi,rf,43,Sensor,362,0.7790055248618785,0.12430939226519337,0.6546961325966851,1
inner_to_R4,flat_drop_rssi,rf,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,xgboost,43,Camera,390,0.6205128205128205,0.18461538461538463,0.4358974358974359,1
inner_to_R4,flat_drop_rssi,xgboost,43,Light_T1,365,0.7287671232876712,0.14246575342465753,0.5863013698630137,1
inner_to_R4,flat_drop_rssi,xgboost,43,Light_XM,368,0.7146739130434783,0.22826086956521738,0.48641304347826086,1
inner_to_R4,flat_drop_rssi,xgboost,43,Sensor,362,0.7375690607734806,0.17679558011049723,0.5607734806629834,1
inner_to_R4,flat_drop_rssi,xgboost,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,lightgbm,43,Camera,390,0.6358974358974359,0.15897435897435896,0.4769230769230769,1
inner_to_R4,flat_drop_rssi,lightgbm,43,Light_T1,365,0.7287671232876712,0.15342465753424658,0.5753424657534246,1
inner_to_R4,flat_drop_rssi,lightgbm,43,Light_XM,368,0.7010869565217391,0.24456521739130435,0.4565217391304348,1
inner_to_R4,flat_drop_rssi,lightgbm,43,Sensor,362,0.7403314917127072,0.1850828729281768,0.5552486187845304,1
inner_to_R4,flat_drop_rssi,lightgbm,43,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,rf,44,Camera,390,0.8589743589743589,0.09230769230769231,0.7666666666666666,1
inner_to_R4,flat_full94,rf,44,Light_T1,365,0.7780821917808219,0.1917808219178082,0.5863013698630137,1
inner_to_R4,flat_full94,rf,44,Light_XM,368,0.0625,0.8641304347826086,-0.8016304347826086,0
inner_to_R4,flat_full94,rf,44,Sensor,362,0.8342541436464088,0.16298342541436464,0.6712707182320442,1
inner_to_R4,flat_full94,rf,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,xgboost,44,Camera,390,0.8897435897435897,0.07435897435897436,0.8153846153846154,1
inner_to_R4,flat_full94,xgboost,44,Light_T1,365,0.7342465753424657,0.2219178082191781,0.5123287671232877,1
inner_to_R4,flat_full94,xgboost,44,Light_XM,368,0.02717391304347826,0.8614130434782609,-0.8342391304347826,0
inner_to_R4,flat_full94,xgboost,44,Sensor,362,0.9060773480662984,0.08287292817679558,0.8232044198895028,1
inner_to_R4,flat_full94,xgboost,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,lightgbm,44,Camera,390,0.8897435897435897,0.06666666666666667,0.823076923076923,1
inner_to_R4,flat_full94,lightgbm,44,Light_T1,365,0.7561643835616438,0.1863013698630137,0.5698630136986301,1
inner_to_R4,flat_full94,lightgbm,44,Light_XM,368,0.029891304347826088,0.845108695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,lightgbm,44,Sensor,362,0.8950276243093923,0.09668508287292818,0.7983425414364641,1
inner_to_R4,flat_full94,lightgbm,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,rf,44,Camera,390,0.47435897435897434,0.2692307692307692,0.20512820512820512,1
inner_to_R4,flat_drop_rssi,rf,44,Light_T1,365,0.6821917808219178,0.16164383561643836,0.5205479452054794,1
inner_to_R4,flat_drop_rssi,rf,44,Light_XM,368,0.6684782608695652,0.25271739130434784,0.41576086956521735,1
inner_to_R4,flat_drop_rssi,rf,44,Sensor,362,0.7845303867403315,0.12154696132596685,0.6629834254143646,1
inner_to_R4,flat_drop_rssi,rf,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,xgboost,44,Camera,390,0.6333333333333333,0.16666666666666666,0.4666666666666667,1
inner_to_R4,flat_drop_rssi,xgboost,44,Light_T1,365,0.726027397260274,0.13972602739726028,0.5863013698630137,1
inner_to_R4,flat_drop_rssi,xgboost,44,Light_XM,368,0.7092391304347826,0.23641304347826086,0.47282608695652173,1
inner_to_R4,flat_drop_rssi,xgboost,44,Sensor,362,0.7292817679558011,0.19337016574585636,0.5359116022099448,1
inner_to_R4,flat_drop_rssi,xgboost,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,lightgbm,44,Camera,390,0.6358974358974359,0.15897435897435896,0.4769230769230769,1
inner_to_R4,flat_drop_rssi,lightgbm,44,Light_T1,365,0.7287671232876712,0.15342465753424658,0.5753424657534246,1
inner_to_R4,flat_drop_rssi,lightgbm,44,Light_XM,368,0.7010869565217391,0.24456521739130435,0.4565217391304348,1
inner_to_R4,flat_drop_rssi,lightgbm,44,Sensor,362,0.7403314917127072,0.1850828729281768,0.5552486187845304,1
inner_to_R4,flat_drop_rssi,lightgbm,44,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,rf,45,Camera,390,0.8589743589743589,0.09230769230769231,0.7666666666666666,1
inner_to_R4,flat_full94,rf,45,Light_T1,365,0.7808219178082192,0.1917808219178082,0.589041095890411,1
inner_to_R4,flat_full94,rf,45,Light_XM,368,0.035326086956521736,0.8777173913043478,-0.842391304347826,0
inner_to_R4,flat_full94,rf,45,Sensor,362,0.8397790055248618,0.1574585635359116,0.6823204419889503,1
inner_to_R4,flat_full94,rf,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,xgboost,45,Camera,390,0.8974358974358975,0.07435897435897436,0.8230769230769232,1
inner_to_R4,flat_full94,xgboost,45,Light_T1,365,0.7287671232876712,0.21643835616438356,0.5123287671232877,1
inner_to_R4,flat_full94,xgboost,45,Light_XM,368,0.029891304347826088,0.8831521739130435,-0.8532608695652174,0
inner_to_R4,flat_full94,xgboost,45,Sensor,362,0.9005524861878453,0.08839779005524862,0.8121546961325967,1
inner_to_R4,flat_full94,xgboost,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,lightgbm,45,Camera,390,0.8897435897435897,0.06666666666666667,0.823076923076923,1
inner_to_R4,flat_full94,lightgbm,45,Light_T1,365,0.7561643835616438,0.1863013698630137,0.5698630136986301,1
inner_to_R4,flat_full94,lightgbm,45,Light_XM,368,0.029891304347826088,0.845108695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,lightgbm,45,Sensor,362,0.8950276243093923,0.09668508287292818,0.7983425414364641,1
inner_to_R4,flat_full94,lightgbm,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,rf,45,Camera,390,0.47435897435897434,0.26666666666666666,0.20769230769230768,1
inner_to_R4,flat_drop_rssi,rf,45,Light_T1,365,0.6931506849315069,0.16164383561643836,0.5315068493150685,1
inner_to_R4,flat_drop_rssi,rf,45,Light_XM,368,0.6711956521739131,0.2554347826086957,0.4157608695652174,1
inner_to_R4,flat_drop_rssi,rf,45,Sensor,362,0.7651933701657458,0.13535911602209943,0.6298342541436464,1
inner_to_R4,flat_drop_rssi,rf,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,xgboost,45,Camera,390,0.6205128205128205,0.16923076923076924,0.4512820512820513,1
inner_to_R4,flat_drop_rssi,xgboost,45,Light_T1,365,0.7342465753424657,0.13424657534246576,0.6,1
inner_to_R4,flat_drop_rssi,xgboost,45,Light_XM,368,0.717391304347826,0.23641304347826086,0.4809782608695652,1
inner_to_R4,flat_drop_rssi,xgboost,45,Sensor,362,0.7320441988950276,0.1878453038674033,0.5441988950276243,1
inner_to_R4,flat_drop_rssi,xgboost,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,lightgbm,45,Camera,390,0.6358974358974359,0.15897435897435896,0.4769230769230769,1
inner_to_R4,flat_drop_rssi,lightgbm,45,Light_T1,365,0.7287671232876712,0.15342465753424658,0.5753424657534246,1
inner_to_R4,flat_drop_rssi,lightgbm,45,Light_XM,368,0.7010869565217391,0.24456521739130435,0.4565217391304348,1
inner_to_R4,flat_drop_rssi,lightgbm,45,Sensor,362,0.7403314917127072,0.1850828729281768,0.5552486187845304,1
inner_to_R4,flat_drop_rssi,lightgbm,45,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,rf,46,Camera,390,0.8564102564102564,0.09487179487179487,0.7615384615384615,1
inner_to_R4,flat_full94,rf,46,Light_T1,365,0.7945205479452054,0.18356164383561643,0.610958904109589,1
inner_to_R4,flat_full94,rf,46,Light_XM,368,0.02717391304347826,0.8858695652173914,-0.8586956521739131,0
inner_to_R4,flat_full94,rf,46,Sensor,362,0.8425414364640884,0.15469613259668508,0.6878453038674033,1
inner_to_R4,flat_full94,rf,46,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,xgboost,46,Camera,390,0.8897435897435897,0.07179487179487179,0.8179487179487179,1
inner_to_R4,flat_full94,xgboost,46,Light_T1,365,0.7205479452054795,0.22465753424657534,0.4958904109589042,1
inner_to_R4,flat_full94,xgboost,46,Light_XM,368,0.03804347826086957,0.8532608695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,xgboost,46,Sensor,362,0.8977900552486188,0.09116022099447514,0.8066298342541436,1
inner_to_R4,flat_full94,xgboost,46,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_full94,lightgbm,46,Camera,390,0.8897435897435897,0.06666666666666667,0.823076923076923,1
inner_to_R4,flat_full94,lightgbm,46,Light_T1,365,0.7561643835616438,0.1863013698630137,0.5698630136986301,1
inner_to_R4,flat_full94,lightgbm,46,Light_XM,368,0.029891304347826088,0.845108695652174,-0.8152173913043479,0
inner_to_R4,flat_full94,lightgbm,46,Sensor,362,0.8950276243093923,0.09668508287292818,0.7983425414364641,1
inner_to_R4,flat_full94,lightgbm,46,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,rf,46,Camera,390,0.4794871794871795,0.2564102564102564,0.22307692307692312,1
inner_to_R4,flat_drop_rssi,rf,46,Light_T1,365,0.6876712328767123,0.16712328767123288,0.5205479452054794,1
inner_to_R4,flat_drop_rssi,rf,46,Light_XM,368,0.6793478260869565,0.2418478260869565,0.4375,1
inner_to_R4,flat_drop_rssi,rf,46,Sensor,362,0.7817679558011049,0.13259668508287292,0.649171270718232,1
inner_to_R4,flat_drop_rssi,rf,46,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,xgboost,46,Camera,390,0.6205128205128205,0.16923076923076924,0.4512820512820513,1
inner_to_R4,flat_drop_rssi,xgboost,46,Light_T1,365,0.7397260273972602,0.136986301369863,0.6027397260273972,1
inner_to_R4,flat_drop_rssi,xgboost,46,Light_XM,368,0.7119565217391305,0.2418478260869565,0.47010869565217395,1
inner_to_R4,flat_drop_rssi,xgboost,46,Sensor,362,0.7182320441988951,0.19060773480662985,0.5276243093922652,1
inner_to_R4,flat_drop_rssi,xgboost,46,Socket,368,1.0,0.0,1.0,1
inner_to_R4,flat_drop_rssi,lightgbm,46,Camera,390,0.6358974358974359,0.15897435897435896,0.4769230769230769,1
inner_to_R4,flat_drop_rssi,lightgbm,46,Light_T1,365,0.7287671232876712,0.15342465753424658,0.5753424657534246,1
inner_to_R4,flat_drop_rssi,lightgbm,46,Light_XM,368,0.7010869565217391,0.24456521739130435,0.4565217391304348,1
inner_to_R4,flat_drop_rssi,lightgbm,46,Sensor,362,0.7403314917127072,0.1850828729281768,0.5552486187845304,1
inner_to_R4,flat_drop_rssi,lightgbm,46,Socket,368,1.0,0.0,1.0,1
pos_R5,flat_full94,rf,42,Camera,363,0.8264462809917356,0.0881542699724518,0.7382920110192838,1
pos_R5,flat_full94,rf,42,Light_T1,365,0.2410958904109589,0.43561643835616437,-0.19452054794520546,0
pos_R5,flat_full94,rf,42,Light_XM,363,0.8264462809917356,0.15151515151515152,0.6749311294765841,1
pos_R5,flat_full94,rf,42,Sensor,362,0.6657458563535912,0.24033149171270718,0.425414364640884,1
pos_R5,flat_full94,rf,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,xgboost,42,Camera,363,0.9035812672176309,0.05234159779614325,0.8512396694214877,1
pos_R5,flat_full94,xgboost,42,Light_T1,365,0.07397260273972603,0.5041095890410959,-0.4301369863013699,0
pos_R5,flat_full94,xgboost,42,Light_XM,363,0.8567493112947658,0.11570247933884298,0.7410468319559229,1
pos_R5,flat_full94,xgboost,42,Sensor,362,0.5966850828729282,0.36464088397790057,0.23204419889502764,1
pos_R5,flat_full94,xgboost,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,lightgbm,42,Camera,363,0.8126721763085399,0.12947658402203857,0.6831955922865014,1
pos_R5,flat_full94,lightgbm,42,Light_T1,365,0.12054794520547946,0.410958904109589,-0.29041095890410956,0
pos_R5,flat_full94,lightgbm,42,Light_XM,363,0.8567493112947658,0.12396694214876033,0.7327823691460055,1
pos_R5,flat_full94,lightgbm,42,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,lightgbm,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,rf,42,Camera,363,0.4049586776859504,0.2534435261707989,0.1515151515151515,1
pos_R5,flat_drop_rssi,rf,42,Light_T1,365,0.4410958904109589,0.33972602739726027,0.10136986301369866,1
pos_R5,flat_drop_rssi,rf,42,Light_XM,363,0.7768595041322314,0.1046831955922865,0.6721763085399448,1
pos_R5,flat_drop_rssi,rf,42,Sensor,362,0.8011049723756906,0.11878453038674033,0.6823204419889503,1
pos_R5,flat_drop_rssi,rf,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,xgboost,42,Camera,363,0.48760330578512395,0.209366391184573,0.27823691460055094,1
pos_R5,flat_drop_rssi,xgboost,42,Light_T1,365,0.5205479452054794,0.3315068493150685,0.1890410958904109,1
pos_R5,flat_drop_rssi,xgboost,42,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,xgboost,42,Sensor,362,0.8591160220994475,0.09668508287292818,0.7624309392265193,1
pos_R5,flat_drop_rssi,xgboost,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,lightgbm,42,Camera,363,0.4903581267217631,0.2066115702479339,0.2837465564738292,1
pos_R5,flat_drop_rssi,lightgbm,42,Light_T1,365,0.536986301369863,0.336986301369863,0.2,1
pos_R5,flat_drop_rssi,lightgbm,42,Light_XM,363,0.8044077134986226,0.11294765840220386,0.6914600550964187,1
pos_R5,flat_drop_rssi,lightgbm,42,Sensor,362,0.8591160220994475,0.09116022099447514,0.7679558011049723,1
pos_R5,flat_drop_rssi,lightgbm,42,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,rf,43,Camera,363,0.8264462809917356,0.09090909090909091,0.7355371900826446,1
pos_R5,flat_full94,rf,43,Light_T1,365,0.2191780821917808,0.4410958904109589,-0.22191780821917811,0
pos_R5,flat_full94,rf,43,Light_XM,363,0.8292011019283747,0.14325068870523416,0.6859504132231405,1
pos_R5,flat_full94,rf,43,Sensor,362,0.6685082872928176,0.24861878453038674,0.41988950276243087,1
pos_R5,flat_full94,rf,43,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,xgboost,43,Camera,363,0.8925619834710744,0.05785123966942149,0.8347107438016529,1
pos_R5,flat_full94,xgboost,43,Light_T1,365,0.0684931506849315,0.5178082191780822,-0.44931506849315067,0
pos_R5,flat_full94,xgboost,43,Light_XM,363,0.8567493112947658,0.11570247933884298,0.7410468319559229,1
pos_R5,flat_full94,xgboost,43,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,xgboost,43,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_full94,lightgbm,43,Camera,363,0.8126721763085399,0.12947658402203857,0.6831955922865014,1
pos_R5,flat_full94,lightgbm,43,Light_T1,365,0.12054794520547946,0.410958904109589,-0.29041095890410956,0
pos_R5,flat_full94,lightgbm,43,Light_XM,363,0.8567493112947658,0.12396694214876033,0.7327823691460055,1
pos_R5,flat_full94,lightgbm,43,Sensor,362,0.5966850828729282,0.3674033149171271,0.22928176795580113,1
pos_R5,flat_full94,lightgbm,43,Socket,363,1.0,0.0,1.0,1
pos_R5,flat_drop_rssi,rf,43,Camera,363,0.40771349862258954,0.24517906336088155,0.162534435261708,1
pos_R5,flat_drop_rssi,rf,43,Light_T1,365,0.4575342465753425,0.33972602739726027,0.11780821917808221,1
pos_R5,flat_drop_rssi,rf,43,Light_XM,363,0.7741046831955923,0.11294765840220386,0.6611570247933884,1
pos_R5,flat_drop_rssi,rf,43,Sensor,362,0.8011049723756906,0.1298342541436464,0.6712707182320441,1
pos_R5,flat_drop_rssi,rf,43,Socket,363,1.0,0.0,1.0,1
