,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,0,1,4,0
Light_T1,1,212,102,48,0
Light_XM,1,145,204,19,0
Sensor,2,96,10,255,1
Socket,0,0,0,0,376
