,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,94,29,16,251,0
Light_T1,0,81,28,256,0
Light_XM,0,3,16,349,0
Sensor,1,0,0,361,0
Socket,3,0,0,13,352
