,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,339,36,0,23,0
Light_T1,0,339,0,57,0
Light_XM,1,294,13,86,0
Sensor,0,47,0,352,0
Socket,0,0,0,0,406
