,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,250,0,57,47,8
Light_T1,1,193,94,75,0
Light_XM,3,74,223,65,0
Sensor,2,70,52,239,0
Socket,0,0,0,0,363
