,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,306,0,37,19,0
Light_T1,2,109,137,115,0
Light_XM,1,6,336,22,0
Sensor,9,1,9,344,0
Socket,0,0,0,0,363
